hex_id,cate,se,in_zone,adj_cate,t_stat,sig_95
86,0.008146604720471561,0.017769720578126362,0,0.00816463580268057,0.45845429502699236,FALSE
87,0.0042517640256751225,0.015246981646523331,0,0.004261174560408396,0.2788593915992956,FALSE
88,4.4888564380743705e-4,0.04885796441280978,0,4.49879173532231e-4,0.009187563362540466,FALSE
89,0.09821828460860678,0.05696045988669699,0,0.09843567357308608,1.7243239398694792,FALSE
90,0.18619438282676107,0.044147443331340186,0,0.18660649147064412,4.21755754754165,TRUE
91,0.017464630779924797,0.0500214572507292,0,0.017503285680235778,0.3491427827139163,FALSE
92,0.004633162124967778,0.008200467424213527,0,0.004643416817570333,0.564987565377973,FALSE
93,-0.00175217134864818,0.011883469995343874,0,-0.0017560494729362472,-0.1474461036494145,FALSE
94,0.005821972000171327,0.010728705428660312,0,0.005834857915145186,0.5426537282511925,FALSE
95,0.01374041920516183,0.02443506253183693,0,0.013770831215658906,0.5623238814003101,FALSE
96,0.0061275260966253495,0.008679067518356863,0,0.006141088302056583,0.7060120322448447,FALSE
97,0.17818687087768242,0.07260091369128989,0,0.17858125629683597,2.4543337241644103,TRUE
98,0.1756758349083864,0.05743458178742413,0,0.17606466258937223,3.058711832508761,TRUE
99,0.030648928905652705,0.040703031409848635,1,0.030716764939887575,0.7529888522808351,FALSE
100,0.0076348684280856905,0.02217997713816568,1,0.007651766871671131,0.34422345796507464,FALSE
101,0.012213062737028999,0.015131492097613336,0,0.012240094211586953,0.8071287787246932,FALSE
102,0.005909011981134521,0.009407491326345626,0,0.005922090543856254,0.628117717694447,FALSE
103,0.0053203779569860506,0.011719566675962302,0,0.0053321536814279575,0.4539739483626591,FALSE
104,0.003941552783964007,0.010861854939243734,0,0.003950276720464842,0.36288026363924547,FALSE
105,0.001674340025822322,0.006340111740970554,0,0.0016780458841138836,0.2640868322560529,FALSE
106,0.008762582544692029,0.018082477958642523,0,0.008781976985891504,0.4845896986427102,FALSE
